data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,sort
-0.0016302,-2.66E-06,0.033003,-0.72794,0.014288,0.00068157,-0.012533,0.00093223,-0.025071,-0.52742,0.08154,0.0097489,8
-0.0014085,-2.83E-06,0.033,-0.73899,0.017743,0.00066699,-0.012762,0.00094007,-0.02506,-0.53299,0.073926,0.0098052,8
-0.0015268,-2.87E-06,0.033,-0.73577,0.011027,0.0006739,-0.012681,0.00093391,-0.025063,-0.53548,0.080235,0.0093505,8
-0.0014734,-3.68E-06,0.032997,-0.74716,0.011005,0.00067528,-0.012905,0.00090722,-0.025056,-0.5354,0.080108,0.0093117,8
-0.0014562,-3.71E-06,0.032997,-0.74715,0.014623,0.00066117,-0.012927,0.00090696,-0.025055,-0.5354,0.076362,0.0098731,8
-0.0016322,-2.95E-06,0.033001,-0.73584,0.011068,0.00067598,-0.012614,0.00092523,-0.025066,-0.5365,0.079958,0.0093371,8
-0.0014458,-3.62E-06,0.032997,-0.74715,0.016645,0.0006632,-0.012917,0.00091087,-0.025055,-0.5354,0.076863,0.010002,8
-0.0015899,-2.73E-06,0.033002,-0.73817,0.013789,0.00066746,-0.012591,0.00093416,-0.025067,-0.53427,0.076549,0.010262,8
-0.0015814,-2.33E-06,0.033003,-0.74252,0.010651,0.0006663,-0.0125,0.00094649,-0.025071,-0.53188,0.07948,0.010386,8
-0.0016387,-2.32E-06,0.033004,-0.73489,0.011262,0.00067919,-0.012443,0.00094207,-0.025075,-0.5274,0.0797,0.0092395,8
-0.0014235,-3.70E-06,0.032996,-0.74153,0.015816,0.00066734,-0.012957,0.00091064,-0.025052,-0.53577,0.077444,0.0094675,8
-0.001547,-3.61E-06,0.032998,-0.74153,0.016365,0.00066377,-0.01283,0.00090561,-0.025058,-0.53574,0.075863,0.010179,8
-0.0016153,-2.49E-06,0.033003,-0.73184,0.016467,0.00066573,-0.012514,0.00094024,-0.02507,-0.52923,0.076358,0.0097906,8
-0.0015859,-3.06E-06,0.033,-0.73597,0.016174,0.00066099,-0.012673,0.00092326,-0.025064,-0.53256,0.077353,0.010154,8
-0.0016652,-2.67E-06,0.033002,-0.7316,0.016763,0.0006675,-0.012512,0.00093095,-0.025071,-0.52681,0.076004,0.010203,8
-0.0015896,-2.50E-06,0.033003,-0.74251,0.022098,0.00067341,-0.012528,0.00093969,-0.025071,-0.53188,0.074992,0.0094844,8
-0.0014803,-3.47E-06,0.032998,-0.74153,0.017931,0.00068405,-0.01285,0.0009137,-0.025057,-0.53575,0.078495,0.0093044,8
-0.0013759,-3.65E-06,0.032996,-0.74153,0.01053,0.00067338,-0.012973,0.00091187,-0.025053,-0.53577,0.080206,0.0092333,8
-0.0014499,-3.64E-06,0.032996,-0.73822,0.020494,0.00068505,-0.012931,0.00091327,-0.025052,-0.53423,0.075807,0.0095567,8
-0.0014159,-3.29E-06,0.032998,-0.73863,0.014651,0.00065887,-0.012854,0.00092184,-0.025058,-0.53333,0.076234,0.0099405,8
-0.0016524,-2.79E-06,0.033001,-0.74152,0.021832,0.00067525,-0.012566,0.00093134,-0.025067,-0.53573,0.074475,0.009558,8
-0.0014576,-3.29E-06,0.032998,-0.7373,0.010514,0.00066909,-0.012828,0.00092092,-0.025058,-0.53367,0.080375,0.0095728,8
-0.0015123,-3.22E-06,0.032998,-0.73894,0.020947,0.00068169,-0.012777,0.0009231,-0.025059,-0.53127,0.077115,0.009255,8
-0.0013991,-3.68E-06,0.032996,-0.73783,0.016555,0.00066585,-0.012969,0.00091126,-0.025052,-0.53539,0.076167,0.0097754,8
-0.0015818,-3.04E-06,0.033,-0.74174,0.023033,0.00067004,-0.012674,0.00092496,-0.025063,-0.53281,0.07643,0.0095146,8
-0.0015454,-3.51E-06,0.032998,-0.7374,0.019251,0.00065478,-0.012808,0.00090949,-0.025059,-0.53217,0.075436,0.010138,8
-0.0017259,-2.86E-06,0.033003,-0.73159,0.021305,0.0006738,-0.012502,0.00092034,-0.025073,-0.5268,0.077926,0.0094804,8
-0.0014736,-3.32E-06,0.032998,-0.74153,0.018198,0.0006826,-0.012831,0.00092189,-0.025056,-0.53576,0.078875,0.0092367,8
-0.001396,-3.74E-06,0.032996,-0.74153,0.020374,0.00066419,-0.012982,0.00090897,-0.025052,-0.53577,0.076235,0.0096604,8
-0.0016092,-3.34E-06,0.032999,-0.74152,0.019218,0.00066971,-0.01272,0.00091212,-0.025062,-0.53573,0.075043,0.0096809,8
-0.0015027,-3.08E-06,0.032999,-0.73761,0.011067,0.00067323,-0.012747,0.00092741,-0.02506,-0.53072,0.079987,0.0093938,8
-0.0014785,-3.59E-06,0.032997,-0.74153,0.017904,0.00067129,-0.012882,0.0009103,-0.025056,-0.53575,0.074599,0.0095591,8
-0.0015073,-3.38E-06,0.032998,-0.73865,0.021221,0.00067613,-0.012808,0.00091534,-0.025059,-0.53337,0.076661,0.0095282,8
-0.001456,-3.24E-06,0.032998,-0.74263,0.018371,0.00066589,-0.012824,0.00092467,-0.025057,-0.53357,0.074861,0.0094787,8
-0.0015504,-3.47E-06,0.032998,-0.74153,0.017584,0.00066949,-0.012804,0.00091279,-0.025058,-0.53575,0.074645,0.009638,8
-0.0015341,-3.32E-06,0.053923,-0.73418,0.021115,0.00068216,-0.012769,0.00091575,-0.04145,-0.52734,0.076911,0.0092905,8
-0.0013866,-3.58E-06,0.032996,-0.74153,0.010606,0.00067619,-0.012956,0.00091582,-0.025052,-0.53577,0.080161,0.009349,8
-0.0014432,-3.58E-06,0.032997,-0.74153,0.017935,0.00067094,-0.01291,0.00091275,-0.025054,-0.53576,0.07428,0.0095396,8
-0.0015026,-3.36E-06,0.032998,-0.74153,0.013838,0.00067934,-0.012811,0.00091701,-0.025058,-0.53575,0.081538,0.0097269,8
-0.0014599,-3.11E-06,0.053924,-0.73418,0.021115,0.00068216,-0.012775,0.00092529,-0.04145,-0.52734,0.076911,0.0092905,8
-0.0013866,-3.58E-06,0.032996,-0.74153,0.020099,0.00067226,-0.012956,0.00091582,-0.025052,-0.53577,0.076042,0.0099773,8
-0.0015415,-2.77E-06,0.033001,-0.74152,0.015603,0.0006654,-0.012632,0.00093345,-0.025066,-0.53573,0.077583,0.0095762,8
-0.0015797,-3.33E-06,0.032999,-0.73607,0.020109,0.00067153,-0.012749,0.00091623,-0.02506,-0.53265,0.075519,0.010021,8
-0.0015491,-2.78E-06,0.033001,-0.74253,0.017863,0.00067066,-0.012623,0.0009317,-0.025068,-0.53188,0.074359,0.009398,8
-0.0014874,-3.46E-06,0.032997,-0.73948,0.018239,0.00068219,-0.012856,0.00091678,-0.025055,-0.53535,0.078178,0.0093214,8
-0.0013788,-3.43E-06,0.032996,-0.74153,0.021835,0.00067573,-0.012934,0.00092284,-0.025052,-0.53578,0.074333,0.0095808,8
-0.0014481,-3.21E-06,0.032998,-0.73761,0.016722,0.00066459,-0.012817,0.00092494,-0.025058,-0.53072,0.07666,0.0097977,8
-0.0016117,-3.16E-06,0.033,-0.73894,0.020358,0.0006697,-0.012671,0.00091728,-0.025065,-0.53126,0.076123,0.0095791,8
-0.0015153,-3.36E-06,0.032998,-0.74153,0.018102,0.00065476,-0.012797,0.00091574,-0.02506,-0.53574,0.074615,0.010265,8
-0.0017162,-2.58E-06,0.033003,-0.73645,0.017538,0.0006657,-0.012448,0.00093085,-0.025074,-0.53301,0.073831,0.010201,8
-0.0016014,-2.52E-06,0.033003,-0.7349,0.014265,0.00067774,-0.012524,0.00093828,-0.025071,-0.53031,0.081628,0.00947,8
-0.0014436,-3.32E-06,0.032998,-0.73877,0.018687,0.00065725,-0.012855,0.00092265,-0.025056,-0.53571,0.075131,0.010182,8
-0.0016932,-2.70E-06,0.033003,-0.73645,0.018013,0.00068036,-0.012492,0.0009279,-0.025073,-0.53301,0.078707,0.0094657,8
-0.0014431,-3.42E-06,0.032998,-0.74153,0.017469,0.00066962,-0.012869,0.00091718,-0.025057,-0.53576,0.074165,0.0097468,8
-0.0015289,-3.13E-06,0.033,-0.736,0.016063,0.00068271,-0.012728,0.00092219,-0.025063,-0.53259,0.079725,0.0094779,8
-0.0014235,-3.45E-06,0.032998,-0.74273,0.011619,0.00067416,-0.012885,0.00091592,-0.025057,-0.53586,0.08005,0.0094497,8
-0.0014582,-3.36E-06,0.032997,-0.74153,0.017559,0.00067322,-0.012852,0.00092089,-0.025056,-0.53576,0.074203,0.0096129,8
-0.0014826,-3.21E-06,0.032999,-0.74153,0.023496,0.00066844,-0.01279,0.00092303,-0.025059,-0.53575,0.076736,0.0095892,8
-0.0015631,-3.43E-06,0.032999,-0.74152,0.015237,0.00067128,-0.012774,0.00091057,-0.025061,-0.53573,0.0767,0.010179,8
-0.0015592,-2.53E-06,0.033002,-0.73762,0.014833,0.00066221,-0.012556,0.00093941,-0.02507,-0.53074,0.077202,0.009674,8
-0.0016418,-3.36E-06,0.032999,-0.74152,0.020282,0.00066698,-0.012698,0.0009103,-0.025063,-0.53572,0.076381,0.0099473,8
-0.0015972,-2.92E-06,0.033001,-0.73817,0.013789,0.00066749,-0.012624,0.00092579,-0.025067,-0.53427,0.076551,0.010261,8
-0.001581,-2.33E-06,0.033003,-0.74099,0.017585,0.00066769,-0.012501,0.00094647,-0.025071,-0.53942,0.074398,0.009747,8
-0.0015485,-3.14E-06,0.033,-0.74152,0.011018,0.00067728,-0.012717,0.00092114,-0.025063,-0.53574,0.080086,0.0091772,8
-0.0014156,-3.76E-06,0.05392,-0.73677,0.018009,0.00066862,-0.012979,0.00090964,-0.041439,-0.52989,0.074216,0.0095875,8
-0.0015223,-3.28E-06,0.032999,-0.74152,0.01927,0.00067902,-0.012778,0.00091958,-0.025059,-0.53586,0.07733,0.0093548,8
-0.0014194,-3.60E-06,0.032997,-0.73379,0.018252,0.00065048,-0.012928,0.00091232,-0.025054,-0.52959,0.074528,0.010392,8
-0.0017223,-2.07E-06,0.033004,-0.73736,0.020304,0.00067311,-0.012347,0.00095335,-0.025074,-0.53513,0.075617,0.0094353,8
-0.0014922,-3.47E-06,0.032997,-0.74153,0.021651,0.00067525,-0.012848,0.00091496,-0.025056,-0.53587,0.077925,0.0093321,8
-0.0014618,-3.56E-06,0.032997,-0.74153,0.011015,0.00067236,-0.012897,0.00091446,-0.025054,-0.53601,0.081118,0.0092986,8
-0.0014891,-3.74E-06,0.032997,-0.74153,0.01787,0.00066752,-0.012912,0.00090511,-0.025055,-0.53587,0.074459,0.0094416,8
-0.00153,-3.50E-06,0.032998,-0.73761,0.017841,0.00067135,-0.012827,0.00091273,-0.025057,-0.53072,0.074403,0.0095284,8
-0.001507,-3.45E-06,0.053923,-0.74273,0.013798,0.00066377,-0.012823,0.00091268,-0.041447,-0.53104,0.077322,0.010174,8
-0.0016297,-2.55E-06,0.033003,-0.73738,0.020304,0.00067318,-0.012514,0.0009371,-0.025071,-0.53514,0.075619,0.0094338,8
-0.0014914,-3.47E-06,0.032997,-0.7335,0.017997,0.00066812,-0.012849,0.00091495,-0.025056,-0.52794,0.079565,0.0095979,8
-0.0015783,-3.37E-06,0.032999,-0.73759,0.019528,0.00067822,-0.012754,0.00091331,-0.025061,-0.53373,0.07656,0.0095695,8
-0.0014208,-3.20E-06,0.032998,-0.74153,0.014763,0.00067003,-0.012836,0.0009262,-0.025058,-0.536,0.076046,0.0096245,8
-0.0015166,-3.24E-06,0.032999,-0.7417,0.013941,0.00067542,-0.012772,0.00092045,-0.02506,-0.535,0.08127,0.0098013,8
-0.0014737,-2.80E-06,0.033,-0.74152,0.016552,0.00066682,-0.012707,0.00093906,-0.025061,-0.536,0.076284,0.0097781,8
-0.0015736,-3.04E-06,0.033,-0.74152,0.021008,0.00067978,-0.01268,0.00092475,-0.025063,-0.53585,0.077593,0.0092615,8
-0.0014346,-3.79E-06,0.032996,-0.73892,0.01827,0.00066922,-0.012961,0.0009049,-0.025053,-0.53136,0.074726,0.0096302,8
-0.0015557,-3.31E-06,0.053923,-0.73419,0.010991,0.00066901,-0.012754,0.00091587,-0.041449,-0.52736,0.07976,0.0095339,8
-0.0014802,-3.05E-06,0.032998,-0.74153,0.016703,0.00066298,-0.012777,0.00093386,-0.025056,-0.53601,0.076108,0.010233,8
-0.0016341,-2.51E-06,0.033003,-0.731,0.010949,0.00067583,-0.012496,0.00093726,-0.025072,-0.52949,0.080007,0.0094053,8
-0.0014685,-3.53E-06,0.032997,-0.73761,0.017841,0.00067135,-0.012878,0.00091344,-0.025056,-0.53072,0.074403,0.0095285,8
-0.0015071,-3.45E-06,0.032998,-0.74153,0.010948,0.00066415,-0.012823,0.00091268,-0.025059,-0.53586,0.079631,0.010286,8
-0.0016571,-2.51E-06,0.033003,-0.73812,0.01993,0.00066904,-0.012474,0.00093508,-0.025074,-0.53424,0.074433,0.0096585,8
-0.0015324,-2.51E-06,-0.004858,-0.45859,-0.0025112,0.017896,-0.012748,0.00093508,0.0038185,-0.42882,0.098665,-0.0087986,8
-0.00015784,-1.02E-06,0.015476,-0.46041,-0.0044811,0.0067495,-0.0099019,-1.65E-05,-0.012139,-0.42893,0.099707,-0.0014429,8
-0.00016116,-1.03E-06,0.015476,-0.45417,-0.0076308,0.017909,-0.010107,-1.64E-05,-0.012139,-0.42914,0.099571,-0.0091524,8
-0.00015986,-1.03E-06,-0.004858,-0.45628,-0.015424,0.017815,-0.010026,-1.65E-05,0.0038185,-0.42757,0.10196,-0.0085096,8
-0.00015945,-1.02E-06,0.015476,-0.46191,-0.010502,0.017822,-0.010002,-1.65E-05,-0.012139,-0.42802,0.10378,-0.0087744,8
-0.00015692,-1.01E-06,0.015476,-0.46226,-0.00499,0.018099,-0.0098453,-1.65E-05,-0.012139,-0.43291,0.10575,-0.0090373,8
-0.00015764,-1.02E-06,0.015476,-0.45945,-0.0016831,0.018057,-0.0098889,-1.64E-05,-0.012139,-0.43271,0.095476,-0.0092111,8
-0.00015673,-1.01E-06,0.015476,-0.46035,-0.010337,0.022516,-0.0098331,-1.65E-05,-0.012139,-0.42844,0.099515,-0.010349,8
-0.00015685,-1.01E-06,0.015476,-0.45384,-7.30E-05,0.018416,-0.0098403,-1.65E-05,-0.012139,-0.42858,0.098485,-0.0086557,8
-0.00015773,-1.02E-06,0.015476,-0.44926,0.0023296,0.017982,-0.0098943,-1.64E-05,-0.012139,-0.43381,0.099975,-0.0090234,8
-0.00015824,-1.02E-06,0.015476,-0.45604,-0.0082974,0.021141,-0.0099267,-1.65E-05,-0.012139,-0.4214,0.10006,-0.0056608,8
-0.0001586,-1.02E-06,0.015476,-0.45891,-0.0029436,0.022768,-0.0099486,-1.64E-05,-0.012139,-0.43158,0.095808,-0.011699,8
-0.00015984,-1.03E-06,0.015476,-0.44903,-0.0082483,0.017818,-0.010026,-1.65E-05,-0.012139,-0.43205,0.099067,-0.0081701,8
-0.00016305,-1.04E-06,0.015476,-0.46418,-0.0017255,0.017983,-0.010224,-1.64E-05,-0.012139,-0.4299,0.098591,-0.0082991,8
-0.00015797,-1.02E-06,0.015476,-0.44599,-0.010865,0.022709,-0.0099089,-1.64E-05,-0.012139,-0.42254,0.10232,-0.011578,8
-0.00016267,-1.04E-06,0.015476,-0.45977,-0.00042796,0.017907,-0.0102,-1.64E-05,-0.012139,-0.42717,0.10113,-0.0011393,8
-0.00015931,-1.02E-06,0.015476,-0.46229,-0.0083295,0.006955,-0.009993,-1.65E-05,-0.012139,-0.43294,0.10218,-0.00037054,8
-0.00015914,-1.02E-06,0.015476,-0.45009,-0.0095605,0.017971,-0.0099821,-1.64E-05,-0.012139,-0.43338,0.097257,-0.0092662,8
-0.00015788,-1.02E-06,0.015476,-0.44992,-0.0084044,0.017169,-0.0099042,-1.65E-05,-0.012139,-0.43322,0.098208,-0.0053895,8
-0.00015721,-1.01E-06,0.015476,-0.45699,-0.0048352,0.024836,-0.0098622,-1.64E-05,-0.012139,-0.43371,0.098519,-0.011957,8
-0.00015999,-1.03E-06,0.015476,-0.45901,-0.0025939,0.017772,-0.010034,-1.63E-05,-0.012139,-0.42461,0.10039,-0.0084558,8
-0.00016031,-1.03E-06,0.015476,-0.45604,-0.010846,0.018514,-0.010055,-1.65E-05,-0.012139,-0.42785,0.10677,-0.0081752,8
-0.00015516,-1.00E-06,-0.004858,-0.46272,-0.011446,0.017935,-0.0097355,-1.64E-05,0.0038183,-0.43063,0.10031,-0.0089224,8
-0.00016006,-1.03E-06,0.015476,-0.45846,-0.0025414,0.017939,-0.010039,-1.64E-05,-0.012139,-0.4212,0.10065,-0.0090038,8
-0.000158,-1.02E-06,0.015476,-0.45559,-0.0010073,0.018002,-0.0099112,-1.64E-05,-0.012139,-0.43261,0.099585,-0.0091516,8
-0.00015798,-1.02E-06,0.015476,-0.46291,-0.0048381,0.026237,-0.0099105,-1.64E-05,-0.012139,-0.43338,0.10406,-0.0097769,8
-0.00015811,-1.02E-06,0.015476,-0.45804,-0.0065889,0.0061603,-0.0099169,-1.63E-05,-0.012139,-0.42941,0.10337,-0.0010179,8
-0.00015987,-1.03E-06,0.015476,-0.46337,-0.00083725,0.018252,-0.010027,-1.64E-05,-0.012139,-0.43266,0.09974,-0.0078928,8
-0.00015938,-1.02E-06,-0.004858,-0.44807,-0.0038076,0.018527,-0.0099966,-1.64E-05,0.0038185,-0.42487,0.099582,-0.0083231,8
-0.00015694,-1.01E-06,0.015476,-0.46136,-0.0013744,0.018007,-0.0098454,-1.64E-05,-0.012139,-0.43189,0.097299,-0.0010388,8
-0.0001584,-1.02E-06,0.015476,-0.4571,-0.0077252,0.018615,-0.0099366,-1.65E-05,-0.012139,-0.42691,0.096854,-0.0090056,8
-0.0001584,-1.02E-06,0.015476,-0.4571,0.0048884,0.017051,-0.0099366,-1.65E-05,-0.012139,-0.42691,0.095507,-0.010303,8
-0.00022861,-1.38E-06,-0.0025421,-0.7502,-0.017429,0.017218,-0.014288,-1.67E-05,0.0056518,-0.67303,0.10439,-0.011516,8
-0.00023165,-1.40E-06,-0.002551,-0.75079,-0.0083936,0.02182,-0.014476,-1.67E-05,0.0057828,-0.6727,0.099994,-0.010676,8
-0.00022756,-1.38E-06,-0.002551,-0.75376,-0.0042709,0.018655,-0.014223,-1.67E-05,0.0057826,-0.68751,0.10192,-0.0076686,8
-0.00023588,-1.42E-06,-0.002551,-0.72537,-0.0049806,0.0060055,-0.014737,-1.65E-05,0.0057829,-0.65032,0.099225,-0.0025973,8
-0.00023412,-1.41E-06,-0.002551,-0.746,-0.011746,0.021824,-0.014629,-1.67E-05,0.0057829,-0.66684,0.1055,-0.010765,8
-0.00022913,-1.39E-06,-0.0025421,-0.73234,-0.014304,0.018604,-0.014321,-1.68E-05,0.0056518,-0.6562,0.10225,-0.0078067,8
-0.00023259,-1.40E-06,-0.002551,-0.73089,-0.008593,0.017987,-0.014536,-1.68E-05,0.0057828,-0.65242,0.10149,-0.0071357,8
-0.00023711,-1.42E-06,-0.002551,-0.73313,-0.0086229,0.016412,-0.014812,-1.64E-05,0.005783,-0.6562,0.10398,-0.0050414,8
-0.00023094,-1.39E-06,-0.0023025,-0.73427,-0.00067916,0.018751,-0.014432,-1.67E-05,0.0054638,-0.6601,0.096079,-0.0081232,8
-0.00023088,-1.39E-06,-0.002551,-0.73052,-0.008578,0.016667,-0.014429,-1.68E-05,0.0057827,-0.65218,0.10419,-0.006036,8
-0.0002315,-1.40E-06,-0.002551,-0.74083,-0.0041421,0.016545,-0.014467,-1.68E-05,0.0057827,-0.66632,0.10157,-0.0054533,8
-0.00023186,-1.40E-06,-0.002551,-0.73794,-0.011734,0.016531,-0.014489,-1.67E-05,0.0057828,-0.66323,0.10239,-0.0055911,8
-0.00023016,-1.39E-06,-0.002551,-0.71586,-0.0082943,0.017114,-0.014383,-1.67E-05,0.0057827,-0.63977,0.10008,-0.01086,8
-0.00023125,-1.39E-06,-0.0023114,-0.74018,-0.014301,0.017194,-0.014451,-1.66E-05,0.0055947,-0.66303,0.10234,-0.011105,8
-0.0002316,-1.40E-06,-0.002551,-0.73124,-0.0087508,0.016451,-0.014473,-1.67E-05,0.0057828,-0.65335,0.10098,-0.0067505,8
-0.00023162,-1.40E-06,-0.002551,-0.73051,-0.0056722,0.021839,-0.014476,-1.69E-05,0.0057827,-0.65268,0.098149,-0.01102,8
-0.00022791,-1.38E-06,-0.002551,-0.729,-0.0097255,0.013899,-0.014245,-1.69E-05,0.0057826,-0.6503,0.10152,-0.009455,8
-0.00022835,-1.38E-06,-0.002551,-0.73068,-0.0061659,0.018322,-0.014272,-1.67E-05,0.0057826,-0.65102,0.10011,-0.0066817,8
-0.00023449,-1.41E-06,-0.002551,-0.73634,0.0013963,0.018744,-0.01465,-1.64E-05,0.0057829,-0.66015,0.097652,-0.0080832,8
-0.00023284,-1.40E-06,-0.0023114,-0.73767,-0.010384,0.016418,-0.014549,-1.65E-05,0.0055948,-0.66505,0.10132,-0.0050783,8
-0.00023101,-1.39E-06,-0.002551,-0.74248,-0.013311,0.018569,-0.014436,-1.67E-05,0.0057827,-0.66463,0.1051,-0.0075437,8
-0.00022854,-1.38E-06,-0.002551,-0.75496,-0.0010468,0.018546,-0.014285,-1.69E-05,0.0057826,-0.68069,0.10014,-0.0074416,8
-0.00023134,-1.40E-06,-0.0023025,-0.73305,-0.0082751,0.0164,-0.014458,-1.68E-05,0.0054638,-0.65768,0.1007,-0.0054436,8
-0.00022869,-1.38E-06,-0.002551,-0.73821,-0.012392,0.020879,-0.014293,-1.68E-05,0.0057826,-0.66165,0.10066,-0.0065609,8
-0.00022938,-1.39E-06,-0.002551,-0.73677,-0.010113,0.016477,-0.014336,-1.68E-05,0.0057827,-0.66141,0.10261,-0.0052284,8
-0.00022975,-1.39E-06,-0.002551,-0.74194,-0.0045929,0.018038,-0.014358,-1.67E-05,0.0057827,-0.66651,0.10204,-0.0061851,8
-0.00023672,-1.42E-06,-0.002551,-0.73989,-0.015793,0.017842,-0.01479,-1.65E-05,0.005783,-0.66715,0.10106,-0.0071019,8
-0.00023577,-1.42E-06,-0.002551,-0.73511,-0.0069979,0.021799,-0.014731,-1.66E-05,0.0057829,-0.65727,0.10621,-0.01069,8
-0.00023287,-1.41E-06,-0.002551,-0.73907,-0.0074979,0.021824,-0.014553,-1.69E-05,0.0057828,-0.66467,0.10119,-0.01104,8
-0.00022832,-1.38E-06,-0.002551,-0.73252,-0.00079185,0.018759,-0.014271,-1.68E-05,0.0057826,-0.65957,0.0945,-0.0049896,8
-0.0015772,-4.66E-06,-0.0067188,-0.0011448,0.00030068,-0.0024413,-0.067871,8.04E-05,0.0023661,-0.0069068,0.086912,-0.0013339,8
-0.0019806,-4.68E-06,0.0031543,-0.004795,-0.013075,0.0060061,-0.070377,8.61E-05,0.00030428,-0.0044009,0.0955,-0.0020012,8
-0.0019835,-4.68E-06,-0.0067188,-0.0026776,-0.0046096,0.0046326,-0.068934,8.57E-05,0.0023669,-0.006655,0.093402,-0.00098258,8
-0.0015997,-4.60E-06,0.0031417,-0.0029238,0.0021914,0.0029344,-0.066893,7.85E-05,0.00031247,-0.0062872,0.08918,-0.00017801,8
-0.0021,-4.64E-06,0.007247,-0.0077103,-0.0048187,0.0039921,-0.0686,8.34E-05,-0.001176,-0.0030843,0.093932,-0.0011417,8
-0.001793,-4.69E-06,-0.0067188,0.00053629,-0.00054268,0.0047683,-0.069256,8.32E-05,0.0023667,-0.0084561,0.089373,-0.005188,8
-0.0019303,-4.65E-06,0.0089892,-0.0049364,-0.006662,0.0062749,-0.068448,8.26E-05,-0.011283,-0.0031336,0.09432,-0.0024533,8
-0.0018998,-4.72E-06,-0.0067187,-0.0022893,0.00092545,0.010342,-0.069653,8.58E-05,0.0023673,-0.0070216,0.088861,-0.0085377,8
-0.0017682,-4.69E-06,-0.0067187,-0.0062143,-0.00423,0.0055951,-0.069447,8.55E-05,0.002367,-0.0043386,0.094622,-0.0020882,8
-0.001747,-4.67E-06,-0.0067188,-0.0031174,-0.010538,-0.0025549,-0.068955,8.32E-05,0.0023665,-0.0068431,0.093232,-0.00083524,8
-0.0020598,-4.74E-06,-0.0067187,-0.0091427,-0.0043733,0.0075993,-0.071222,8.92E-05,0.0023679,-0.0011022,0.094205,-0.006551,8
-0.0019813,-4.73E-06,-0.0067211,-0.00040959,-0.0062212,0.0058907,-0.069914,8.64E-05,0.0024019,-0.0078244,0.097194,-0.0018111,8
-0.0014459,-4.73E-06,-0.0067187,-0.0057468,-0.0063647,0.0044729,-0.070368,8.63E-05,0.0023674,-0.0040476,0.095337,-5.41E-05,8
-0.0017607,-4.65E-06,-0.0067017,-0.0017635,-0.010447,0.006608,-0.067929,8.14E-05,0.0023546,-0.0060815,0.092461,-0.0015529,8
-0.0013238,-4.75E-06,0.0031417,-0.0029404,-0.0014179,0.0044044,-0.071927,9.08E-05,0.00031528,-0.006551,0.095607,-0.003024,8
-0.0019307,-4.73E-06,-0.006697,0.0063634,-0.0013497,0.00763,-0.069849,8.60E-05,0.0023595,-0.0077953,0.086424,-0.0066488,8
-0.0015617,-4.66E-06,-0.0067188,0.0018024,-0.0059134,0.0040888,-0.068058,8.08E-05,0.0023661,-0.0036949,0.091557,-0.0027366,8
-0.0011032,-4.63E-06,-0.0067211,-0.0025098,0.002133,0.0043217,-0.069217,8.30E-05,0.0024007,-0.0079725,0.089347,-0.00016528,8
-0.0021414,-4.79E-06,-0.0067187,-0.0011089,-0.0032886,-0.0024871,-0.07147,9.07E-05,0.0023685,-0.006929,0.093104,-0.0012211,8
-0.0018943,-4.64E-06,-0.0067188,-0.0028026,-0.00045319,0.0064264,-0.069045,8.35E-05,0.0023663,-0.0068549,0.094151,-0.0026406,8
-0.0015608,-4.64E-06,-0.0067188,-0.0014539,-0.010022,0.0053838,-0.067137,7.92E-05,0.0023657,-0.006853,0.094162,-0.00065368,8
-0.0017316,-4.66E-06,-0.0067188,-0.0021325,-0.0016501,0.0047856,-0.06844,8.31E-05,0.0023664,-0.0066452,0.093956,-0.0045142,8
-0.0014461,-4.60E-06,-0.0067212,-0.002594,-0.0047351,-0.0023797,-0.0667,7.64E-05,0.0023995,-0.0058986,0.092982,-0.0012525,8
-0.0015478,-4.65E-06,-0.006697,-0.0080834,0.00021197,0.0049248,-0.067928,8.02E-05,0.0023581,-0.0018248,0.095675,-0.00021843,8
-0.0021915,-4.77E-06,-0.0067187,-0.0062456,-0.0010616,0.0055449,-0.072503,9.19E-05,0.0023685,-0.0045194,0.091934,-0.00070399,8
-0.0017702,-4.73E-06,-0.0067211,-0.00072001,-0.0060491,0.0086511,-0.069337,8.43E-05,0.0024016,-0.0064344,0.094599,-0.0068523,8
-0.0018804,-4.68E-06,0.007247,0.0023122,-0.00093092,0.0061826,-0.068932,8.44E-05,-0.0011755,-0.0047341,0.090541,-0.0021626,8
-0.0016281,-4.66E-06,-0.0067188,0.0035462,-0.0045017,0.004344,-0.068019,8.13E-05,0.0023662,-0.0065854,0.094075,-0.0015866,8
-0.0017626,-4.74E-06,-0.0067187,-0.0027584,-0.014917,0.0044805,-0.069811,8.55E-05,0.0023674,-0.0062837,0.093806,-0.00035615,8
-0.0017565,-4.66E-06,0.007253,0.0023858,0.0038807,0.0032214,-0.068436,8.21E-05,-0.0011931,-0.0070692,0.086945,-0.0022379,8
-0.00052263,-0.0024995,-0.99997,0.012653,0.0073247,-0.0047926,0.061537,0.13489,-0.99997,-0.16109,-0.002919,0.003903,8
-0.00052345,-0.0036601,-0.99983,0.012664,0.0046473,-0.0047926,0.061485,0.13646,-0.99987,-0.16113,-0.00044952,0.0038982,8
-0.00052211,-0.0037438,-0.99988,0.01265,0.0045332,-0.0048073,0.061649,0.13652,-0.99991,-0.16114,-0.00081613,0.003918,8
-0.00052289,0.00028913,-1,0.012653,0.0070984,-0.0047912,0.061604,0.13601,-1,-0.16107,-0.0032784,0.0038853,8
